id,code,name,parent_id:id,reconcile,user_type_id:id
co_puc_47,47,AJUSTES POR INFLACIÓN,co_puc_4,FALSE,account.data_account_type_revenue
co_puc_4705,4705,Corrección Monetaria,co_puc_47,FALSE,account.data_account_type_revenue
co_puc_470505,470505,inversiones (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470510,470510,inventarios (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470515,470515,"propiedades, planta y equipo (cr)",co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470520,470520,intangibles (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470525,470525,activos diferidos,co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470530,470530,otros activos (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470535,470535,pasivos sujetos de ajuste,co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470540,470540,patrimonio,co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470545,470545,depreciación acumulada (db),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470550,470550,depreciación diferida (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470555,470555,agotamiento acumulado (db),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470560,470560,amortización acumulada (db),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470565,470565,ingresos operacionales (db),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470568,470568,devoluciones en ventas (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470570,470570,ingresos no operacionales (db),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470575,470575,gastos operacionales de administración (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470580,470580,gastos operacionales de ventas (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470585,470585,gastos no operacionales (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470590,470590,compras (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470591,470591,devoluciones en compras (db),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470592,470592,costo de ventas (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_470594,470594,costos de producción o de operación (cr),co_puc_4705,FALSE,account.data_account_type_revenue
co_puc_5,5,*GASTOS*,co_puc_root,FALSE,account.data_account_type_expenses
co_puc_51,51,OPERACIONALES DE ADMINISTRACIÓN,co_puc_5,FALSE,account.data_account_type_expenses
co_puc_5105,5105,Gastos De Personal,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_510503,510503,salario integral,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510506,510506,sueldos,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510512,510512,jornales,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510515,510515,horas extras y recargos,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510518,510518,comisiones,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510521,510521,viáticos,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510524,510524,incapacidades,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510527,510527,auxilio de transporte,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510530,510530,cesantías,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510533,510533,intereses sobre cesantías,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510536,510536,prima de servicios,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510539,510539,vacaciones,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510542,510542,primas extralegales,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510545,510545,auxilios,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510548,510548,bonificaciones,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510551,510551,dotación y suministro a trabajadores,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510554,510554,seguros,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510557,510557,cuotas partes pensiones de jubilación,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510558,510558,amortización cálculo actuarial pensiones de jubilación,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510559,510559,pensiones de jubilación,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510560,510560,indemnizaciones laborales,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510561,510561,amortización bonos pensionales,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510562,510562,amortización títulos pensionales,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510563,510563,capacitación al personal,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510566,510566,gastos deportivos y de recreación,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510568,510568,"aportes a administradoras de riesgos profesionales, arp",co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510569,510569,"aportes a entidades promotoras de salud, eps",co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510570,510570,aportes a fondos de pensiones y/o cesantías,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510572,510572,aportes cajas de compensación familiar,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510575,510575,aportes icbf,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510578,510578,sena,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510581,510581,aportes sindicales,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510584,510584,gastos médicos y drogas,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510595,510595,otros,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_510599,510599,ajustes por inflación,co_puc_5105,FALSE,account.data_account_type_expenses
co_puc_5110,5110,Honorarios,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_511005,511005,junta directiva,co_puc_5110,FALSE,account.data_account_type_expenses
co_puc_511010,511010,revisoría fiscal,co_puc_5110,FALSE,account.data_account_type_expenses
co_puc_511015,511015,auditoría externa,co_puc_5110,FALSE,account.data_account_type_expenses
co_puc_511020,511020,avalúos,co_puc_5110,FALSE,account.data_account_type_expenses
co_puc_511025,511025,asesoría jurídica,co_puc_5110,FALSE,account.data_account_type_expenses
co_puc_511030,511030,asesoría financiera,co_puc_5110,FALSE,account.data_account_type_expenses
co_puc_511035,511035,asesoría técnica,co_puc_5110,FALSE,account.data_account_type_expenses
co_puc_511095,511095,otros,co_puc_5110,FALSE,account.data_account_type_expenses
co_puc_511099,511099,ajustes por inflación,co_puc_5110,FALSE,account.data_account_type_expenses
co_puc_5115,5115,Impuestos,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_511505,511505,industria y comercio,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511510,511510,de timbres,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511515,511515,a la propiedad raíz,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511520,511520,derechos sobre instrumentos públicos,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511525,511525,de valorización,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511530,511530,de turismo,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511535,511535,tasa por utilización de puertos,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511540,511540,de vehículos,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511545,511545,de espectáculos públicos,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511550,511550,cuotas de fomento,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511570,511570,iva descontable,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511595,511595,otros,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_511599,511599,ajustes por inflación,co_puc_5115,FALSE,account.data_account_type_expenses
co_puc_5120,5120,Arrendamientos,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_512005,512005,terrenos,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512010,512010,construcciones y edificaciones,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512015,512015,maquinaria y equipo,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512020,512020,equipo de oficina,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512025,512025,equipo de computación y comunicación,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512030,512030,equipo médico-científico,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512035,512035,equipo de hoteles y restaurantes,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512040,512040,flota y equipo de transporte,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512045,512045,flota y equipo fluvial y/o marítimo,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512050,512050,flota y equipo aéreo,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512055,512055,flota y equipo férreo,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512060,512060,"acueductos, plantas y redes",co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512065,512065,aeródromos,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512070,512070,semovientes,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512095,512095,otros,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_512099,512099,ajustes por inflación,co_puc_5120,FALSE,account.data_account_type_expenses
co_puc_5125,5125,Contribuciones Y Afiliaciones,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_512505,512505,contribuciones,co_puc_5125,FALSE,account.data_account_type_expenses
co_puc_512510,512510,afiliaciones y sostenimiento,co_puc_5125,FALSE,account.data_account_type_expenses
co_puc_512599,512599,ajustes por inflación,co_puc_5125,FALSE,account.data_account_type_expenses
co_puc_5130,5130,Seguros,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_513005,513005,manejo,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513010,513010,cumplimiento,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513015,513015,corriente débil,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513020,513020,vida colectiva,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513025,513025,incendio,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513030,513030,terremoto,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513035,513035,sustracción y hurto,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513040,513040,flota y equipo de transporte,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513045,513045,flota y equipo fluvial y/o marítimo,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513050,513050,flota y equipo aéreo,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513055,513055,flota y equipo férreo,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513060,513060,responsabilidad civil y extracontractual,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513065,513065,vuelo,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513070,513070,rotura de maquinaria,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513075,513075,obligatorio accidente de tránsito,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513080,513080,lucro cesante,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513085,513085,transporte de mercancía,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513095,513095,otros,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_513099,513099,ajustes por inflación,co_puc_5130,FALSE,account.data_account_type_expenses
co_puc_5135,5135,Servicios,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_513505,513505,aseo y vigilancia,co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513510,513510,temporales,co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513515,513515,asistencia técnica,co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513520,513520,procesamiento electrónico de datos,co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513525,513525,acueducto y alcantarillado,co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513530,513530,energía eléctrica,co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513535,513535,teléfono,co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513540,513540,"correo, portes y telegramas",co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513545,513545,fax y télex,co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513550,513550,"transporte, fletes y acarreos",co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513555,513555,gas,co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513595,513595,otros,co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_513599,513599,ajustes por inflación,co_puc_5135,FALSE,account.data_account_type_expenses
co_puc_5140,5140,Gastos Legales,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_514005,514005,notariales,co_puc_5140,FALSE,account.data_account_type_expenses
co_puc_514010,514010,registro mercantil,co_puc_5140,FALSE,account.data_account_type_expenses
co_puc_514015,514015,trámites y licencias,co_puc_5140,FALSE,account.data_account_type_expenses
co_puc_514020,514020,aduaneros,co_puc_5140,FALSE,account.data_account_type_expenses
co_puc_514025,514025,consulares,co_puc_5140,FALSE,account.data_account_type_expenses
co_puc_514095,514095,otros,co_puc_5140,FALSE,account.data_account_type_expenses
co_puc_514099,514099,ajustes por inflación,co_puc_5140,FALSE,account.data_account_type_expenses
co_puc_5145,5145,Mantenimiento Y Reparaciones,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_514505,514505,terrenos,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514510,514510,construcciones y edificaciones,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514515,514515,maquinaria y equipo,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514520,514520,equipo de oficina,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514525,514525,equipo de computación y comunicación,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514530,514530,equipo médico-científico,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514535,514535,equipo de hoteles y restaurantes,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514540,514540,flota y equipo de transporte,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514545,514545,flota y equipo fluvial y/o marítimo,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514550,514550,flota y equipo aéreo,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514555,514555,flota y equipo férreo,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514560,514560,"acueductos, plantas y redes",co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514565,514565,armamento de vigilancia,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514570,514570,vías de comunicación,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_514599,514599,ajustes por inflación,co_puc_5145,FALSE,account.data_account_type_expenses
co_puc_5150,5150,Adecuación E Instalación,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_515005,515005,instalaciones eléctricas,co_puc_5150,FALSE,account.data_account_type_expenses
co_puc_515010,515010,arreglos ornamentales,co_puc_5150,FALSE,account.data_account_type_expenses
co_puc_515015,515015,reparaciones locativas,co_puc_5150,FALSE,account.data_account_type_expenses
co_puc_515095,515095,otros,co_puc_5150,FALSE,account.data_account_type_expenses
co_puc_515099,515099,ajustes por inflación,co_puc_5150,FALSE,account.data_account_type_expenses
co_puc_5155,5155,Gastos De Viaje,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_515505,515505,alojamiento y manutención,co_puc_5155,FALSE,account.data_account_type_expenses
co_puc_515510,515510,pasajes fluviales y/o marítimos,co_puc_5155,FALSE,account.data_account_type_expenses
co_puc_515515,515515,pasajes aéreos,co_puc_5155,FALSE,account.data_account_type_expenses
co_puc_515520,515520,pasajes terrestres,co_puc_5155,FALSE,account.data_account_type_expenses
co_puc_515525,515525,pasajes férreos,co_puc_5155,FALSE,account.data_account_type_expenses
co_puc_515595,515595,otros,co_puc_5155,FALSE,account.data_account_type_expenses
co_puc_515599,515599,ajustes por inflación,co_puc_5155,FALSE,account.data_account_type_expenses
co_puc_5160,5160,Depreciaciones,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_516005,516005,construcciones y edificaciones,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516010,516010,maquinaria y equipo,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516015,516015,equipo de oficina,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516020,516020,equipo de computación y comunicación,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516025,516025,equipo médico-científico,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516030,516030,equipo de hoteles y restaurantes,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516035,516035,flota y equipo de transporte,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516040,516040,flota y equipo fluvial y/o marítimo,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516045,516045,flota y equipo aéreo,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516050,516050,flota y equipo férreo,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516055,516055,"acueductos, plantas y redes",co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516060,516060,armamento de vigilancia,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_516099,516099,ajustes por inflación,co_puc_5160,FALSE,account.data_account_type_expenses
co_puc_5165,5165,Amortizaciones,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_516505,516505,vías de comunicación,co_puc_5165,FALSE,account.data_account_type_expenses
co_puc_516510,516510,intangibles,co_puc_5165,FALSE,account.data_account_type_expenses
co_puc_516515,516515,cargos diferidos,co_puc_5165,FALSE,account.data_account_type_expenses
co_puc_516595,516595,otras,co_puc_5165,FALSE,account.data_account_type_expenses
co_puc_516599,516599,ajustes por inflación,co_puc_5165,FALSE,account.data_account_type_expenses
co_puc_5195,5195,Diversos,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_519505,519505,comisiones,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519510,519510,"libros, suscripciones, periódicos y revistas",co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519515,519515,música ambiental,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519520,519520,gastos de representación y relaciones públicas,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519525,519525,elementos de aseo y cafetería,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519530,519530,"útiles, papelería y fotocopias",co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519535,519535,combustibles y lubricantes,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519540,519540,envases y empaques,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519545,519545,taxis y buses,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519550,519550,estampillas,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519555,519555,microfilmación,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519560,519560,casino y restaurante,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519565,519565,parqueaderos,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519570,519570,indemnización por daños a terceros,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519575,519575,pólvora y similares,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519595,519595,otros,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_519599,519599,ajustes por inflación,co_puc_5195,FALSE,account.data_account_type_expenses
co_puc_5199,5199,Provisiones,co_puc_51,FALSE,account.data_account_type_expenses
co_puc_519905,519905,inversiones,co_puc_5199,FALSE,account.data_account_type_expenses
co_puc_519910,519910,deudores,co_puc_5199,FALSE,account.data_account_type_expenses
co_puc_519915,519915,"propiedades, planta y equipo",co_puc_5199,FALSE,account.data_account_type_expenses
co_puc_519995,519995,otros activos,co_puc_5199,FALSE,account.data_account_type_expenses
co_puc_519999,519999,ajustes por inflación,co_puc_5199,FALSE,account.data_account_type_expenses
co_puc_52,52,OPERACIONALES DE VENTAS,co_puc_5,FALSE,account.data_account_type_expenses
co_puc_5205,5205,Gastos De Personal,co_puc_52,FALSE,account.data_account_type_expenses
co_puc_520503,520503,salario integral,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520506,520506,sueldos,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520512,520512,jornales,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520515,520515,horas extras y recargos,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520518,520518,comisiones,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520521,520521,viáticos,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520524,520524,incapacidades,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520527,520527,auxilio de transporte,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520530,520530,cesantías,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520533,520533,intereses sobre cesantías,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520536,520536,prima de servicios,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520539,520539,vacaciones,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520542,520542,primas extralegales,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520545,520545,auxilios,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520548,520548,bonificaciones,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520551,520551,dotación y suministro a trabajadores,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520554,520554,seguros,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520557,520557,cuotas partes pensiones de jubilación,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520558,520558,amortización cálculo actuarial pensiones de jubilación,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520559,520559,pensiones de jubilación,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520560,520560,indemnizaciones laborales,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520561,520561,amortización bonos pensionales,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520562,520562,amortización títulos pensionales,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520563,520563,capacitación al personal,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520566,520566,gastos deportivos y de recreación,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520568,520568,"aportes a administradoras de riesgos profesionales, arp",co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520569,520569,"aportes a entidades promotoras de salud, eps",co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520570,520570,aportes a fondos de pensiones y/o cesantías,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520572,520572,aportes cajas de compensación familiar,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520575,520575,aportes icbf,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520578,520578,sena,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520581,520581,aportes sindicales,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520584,520584,gastos médicos y drogas,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520595,520595,otros,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_520599,520599,ajustes por inflación,co_puc_5205,FALSE,account.data_account_type_expenses
co_puc_5210,5210,Honorarios,co_puc_52,FALSE,account.data_account_type_expenses
co_puc_521005,521005,junta directiva,co_puc_5210,FALSE,account.data_account_type_expenses
co_puc_521010,521010,revisoría fiscal,co_puc_5210,FALSE,account.data_account_type_expenses
co_puc_521015,521015,auditoría externa,co_puc_5210,FALSE,account.data_account_type_expenses
co_puc_521020,521020,avalúos,co_puc_5210,FALSE,account.data_account_type_expenses
co_puc_521025,521025,asesoría jurídica,co_puc_5210,FALSE,account.data_account_type_expenses
co_puc_521030,521030,asesoría financiera,co_puc_5210,FALSE,account.data_account_type_expenses
co_puc_521035,521035,asesoría técnica,co_puc_5210,FALSE,account.data_account_type_expenses
co_puc_521095,521095,otros,co_puc_5210,FALSE,account.data_account_type_expenses
co_puc_521099,521099,ajustes por inflación,co_puc_5210,FALSE,account.data_account_type_expenses
co_puc_5215,5215,Impuestos,co_puc_52,FALSE,account.data_account_type_expenses
co_puc_521505,521505,industria y comercio,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521510,521510,de timbres,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521515,521515,a la propiedad raíz,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521520,521520,derechos sobre instrumentos públicos,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521525,521525,de valorización,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521530,521530,de turismo,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521535,521535,tasa por utilización de puertos,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521540,521540,de vehículos,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521545,521545,de espectáculos públicos,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521550,521550,cuotas de fomento,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521555,521555,licores,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521560,521560,cervezas,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521565,521565,cigarrillos,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521570,521570,iva descontable,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521595,521595,otros,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_521599,521599,ajustes por inflación,co_puc_5215,FALSE,account.data_account_type_expenses
co_puc_5220,5220,Arrendamientos,co_puc_52,FALSE,account.data_account_type_expenses
co_puc_522005,522005,terrenos,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522010,522010,construcciones y edificaciones,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522015,522015,maquinaria y equipo,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522020,522020,equipo de oficina,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522025,522025,equipo de computación y comunicación,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522030,522030,equipo médico-científico,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522035,522035,equipo de hoteles y restaurantes,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522040,522040,flota y equipo de transporte,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522045,522045,flota y equipo fluvial y/o marítimo,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522050,522050,flota y equipo aéreo,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522055,522055,flota y equipo férreo,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522060,522060,"acueductos, plantas y redes",co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522065,522065,aeródromos,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522070,522070,semovientes,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522095,522095,otros,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_522099,522099,ajustes por inflación,co_puc_5220,FALSE,account.data_account_type_expenses
co_puc_5225,5225,Contribuciones Y Afiliaciones,co_puc_52,FALSE,account.data_account_type_expenses
co_puc_522505,522505,contribuciones,co_puc_5225,FALSE,account.data_account_type_expenses
co_puc_522510,522510,afiliaciones y sostenimiento,co_puc_5225,FALSE,account.data_account_type_expenses
co_puc_522599,522599,ajustes por inflación,co_puc_5225,FALSE,account.data_account_type_expenses
co_puc_5230,5230,Seguros,co_puc_52,FALSE,account.data_account_type_expenses
co_puc_523005,523005,manejo,co_puc_5230,FALSE,account.data_account_type_expenses
